$MOVEMENTEVALUATION:SIMRUN,TIMEINT,MOVEMENT,QLEN,QLENMAX,VEHS(ALL),PERS(ALL),VEHDELAY(ALL),PERSDELAY(ALL),STOPDELAY(ALL),STOPS(ALL),EMISSIONSCO,EMISSIONSNOX,EMISSIONSVOC,FUELCONSUMPTION
100,0-30,8-6@1083.5-6@1131.5,0.00,0.00,0,0,,,,,,,,
100,0-30,8-6@1083.5-10014@29.1,0.00,0.00,0,0,,,,,,,,
100,0-30,8,0.00,0.00,1,1,0.00,0.00,0.00,0.00,0.227,0.044,0.053,0.003
100,30-60,1-5@775.8-5@820.6,0.00,0.00,2,2,0.43,0.43,0.00,0.00,0.456,0.089,0.106,0.007
100,30-60,1-5@775.8-10005@28.0,0.00,0.00,2,2,0.39,0.39,0.00,0.00,0.442,0.086,0.102,0.006
100,30-60,1-14@693.2-14@738.8,4.12,12.09,0,0,,,,,,,,
100,30-60,1-14@693.2-10004@26.5,4.12,12.09,0,0,,,,,,,,
100,30-60,1,2.06,12.09,4,4,0.41,0.41,0.00,0.00,0.897,0.175,0.208,0.013
100,30-60,2-1@837.8-1@893.0,0.00,0.00,0,0,,,,,,,,
100,30-60,2-1@837.8-14@851.1,0.00,0.00,0,0,,,,,,,,
100,30-60,2-14@796.4-14@851.1,1.42,5.53,0,0,,,,,,,,
100,30-60,2-14@796.4-10001@30.8,1.42,5.53,0,0,,,,,,,,
100,30-60,2,0.71,5.53,0,0,,,,,,,,
100,30-60,3-4@324.6-4@369.4,0.00,0.00,12,12,0.00,0.00,0.00,0.00,2.711,0.527,0.628,0.039
100,30-60,3-4@324.6-10007@30.9,0.00,0.00,8,8,0.18,0.18,0.00,0.00,1.721,0.335,0.399,0.025
100,30-60,3-14@898.0-14@946.8,0.00,0.00,0,0,,,,,,,,
100,30-60,3-14@898.0-10006@31.1,0.00,0.00,0,0,,,,,,,,
100,30-60,3,0.00,0.00,20,20,0.07,0.07,0.00,0.00,4.432,0.862,1.027,0.063
100,30-60,4-14@1011.0-14@1063.6,0.00,0.00,2,2,1.41,1.41,0.00,0.00,0.402,0.078,0.093,0.006
100,30-60,4-14@1011.0-10016@29.4,0.00,0.00,2,2,0.58,0.58,0.00,0.00,0.352,0.069,0.082,0.005
100,30-60,4-15@604.3-14@1063.6,0.00,0.00,3,3,1.54,1.54,0.05,0.33,1.355,0.264,0.314,0.019
100,30-60,4-15@604.3-15@649.2,0.00,0.00,5,5,0.01,0.01,0.00,0.00,1.134,0.221,0.263,0.016
100,30-60,4,0.00,0.00,12,12,0.72,0.72,0.01,0.08,3.300,0.642,0.765,0.047
100,30-60,5-6@768.7-6@814.5,0.00,0.00,1,1,0.00,0.00,0.00,0.00,0.226,0.044,0.052,0.003
100,30-60,5-6@768.7-15@962.8,0.00,0.00,1,1,0.00,0.00,0.00,0.00,0.216,0.042,0.050,0.003
100,30-60,5-15@914.3-15@962.8,0.00,0.00,0,0,,,,,,,,
100,30-60,5-15@914.3-10009@29.7,0.00,0.00,2,2,0.08,0.08,0.00,0.00,0.434,0.084,0.101,0.006
100,30-60,5,0.00,0.00,4,4,0.04,0.04,0.00,0.00,0.876,0.170,0.203,0.013
100,30-60,6-4@648.1-4@693.4,4.64,14.10,0,0,,,,,,,,
100,30-60,6-4@648.1-10011@28.0,4.64,14.10,0,0,,,,,,,,
100,30-60,6-6@873.8-6@922.0,0.00,0.00,1,1,0.00,0.00,0.00,0.00,0.165,0.032,0.038,0.002
100,30-60,6-6@873.8-10010@30.8,0.00,0.00,0,0,,,,,,,,
100,30-60,6,2.32,14.10,1,1,0.00,0.00,0.00,0.00,0.165,0.032,0.038,0.002
100,30-60,7-1@503.1-1@548.9,19.50,43.25,1,1,26.83,26.83,20.03,1.00,1.324,0.258,0.307,0.019
100,30-60,7-1@503.1-10013@36.1,19.50,43.25,3,3,19.70,19.70,11.36,1.33,4.261,0.829,0.988,0.061
100,30-60,7-6@980.0-6@1025.6,0.19,5.83,0,0,,,,,,,,
100,30-60,7-6@980.0-10012@23.9,0.19,5.83,0,0,,,,,,,,
100,30-60,7-10013@36.2-6@1025.6,0.00,0.00,1,1,0.23,0.23,0.00,0.00,0.005,0.001,0.001,0.000
100,30-60,7,6.56,43.25,5,5,17.23,17.23,10.82,1.00,5.658,1.101,1.311,0.081
100,30-60,8-5@423.2-5@469.0,0.00,0.00,10,10,0.06,0.06,0.00,0.00,2.280,0.444,0.528,0.033
100,30-60,8-5@423.2-10015@36.2,0.00,0.00,10,10,0.07,0.07,0.00,0.00,2.285,0.445,0.530,0.033
100,30-60,8-6@1083.5-6@1131.5,0.00,0.00,0,0,,,,,,,,
100,30-60,8-6@1083.5-10014@29.1,0.00,0.00,0,0,,,,,,,,
100,30-60,8,0.00,0.00,20,20,0.07,0.07,0.00,0.00,4.564,0.888,1.058,0.065
100,60-90,1-5@775.8-5@820.6,16.90,25.61,0,0,,,,,,,,
100,60-90,1-5@775.8-10005@28.0,16.90,25.61,0,0,,,,,,,,
100,60-90,1-14@693.2-14@738.8,1.21,12.09,7,7,6.28,6.28,2.81,0.29,3.498,0.681,0.811,0.050
100,60-90,1-14@693.2-10004@26.5,1.21,12.09,5,5,8.59,8.59,4.73,0.40,3.065,0.596,0.710,0.044
100,60-90,1,9.05,25.61,12,12,7.24,7.24,3.61,0.33,6.536,1.272,1.515,0.094
100,60-90,2-1@837.8-1@893.0,5.82,28.38,0,0,,,,,,,,
100,60-90,2-1@837.8-14@851.1,5.82,28.38,0,0,,,,,,,,
100,60-90,2-14@796.4-14@851.1,3.91,11.80,4,4,8.15,8.15,3.25,0.25,1.836,0.357,0.425,0.026
100,60-90,2-14@796.4-10001@30.8,3.91,11.80,4,4,5.02,5.02,2.16,0.25,1.519,0.296,0.352,0.022
100,60-90,2,4.87,28.38,8,8,6.58,6.58,2.70,0.25,3.354,0.653,0.777,0.048
100,60-90,3-4@324.6-4@369.4,0.00,0.00,15,15,0.30,0.30,0.00,0.00,3.434,0.668,0.796,0.049
100,60-90,3-4@324.6-10007@30.9,0.00,0.00,6,6,1.09,1.09,0.00,0.00,1.363,0.265,0.316,0.019
100,60-90,3-14@898.0-14@946.8,2.52,12.31,0,0,,,,,,,,
100,60-90,3-14@898.0-10006@31.1,2.52,12.31,0,0,,,,,,,,
100,60-90,3,1.26,12.31,21,21,0.52,0.52,0.00,0.00,4.797,0.933,1.112,0.069
100,60-90,4-14@1011.0-14@1063.6,17.46,35.75,1,1,8.74,8.74,2.14,1.00,1.042,0.203,0.242,0.015
100,60-90,4-14@1011.0-10016@29.4,17.46,35.75,0,0,,,,,,,,
100,60-90,4-15@604.3-14@1063.6,0.00,0.00,9,9,0.46,0.46,0.00,0.00,2.069,0.402,0.479,0.030
100,60-90,4-15@604.3-15@649.2,0.00,0.00,7,7,0.69,0.69,0.00,0.00,1.661,0.323,0.385,0.024
100,60-90,4,8.73,35.75,17,17,1.04,1.04,0.13,0.06,4.719,0.918,1.094,0.068
100,60-90,5-6@768.7-6@814.5,0.00,0.00,4,4,2.23,2.23,0.00,0.00,1.059,0.206,0.245,0.015
100,60-90,5-6@768.7-15@962.8,0.00,0.00,8,8,1.17,1.17,0.00,0.00,1.897,0.369,0.440,0.027
100,60-90,5-15@914.3-15@962.8,14.92,26.46,0,0,,,,,,,,
100,60-90,5-15@914.3-10009@29.7,14.92,26.46,0,0,,,,,,,,
100,60-90,5,7.46,26.46,12,12,1.52,1.52,0.00,0.00,2.953,0.575,0.684,0.042
100,60-90,6-4@648.1-4@693.4,2.90,18.98,9,9,4.23,4.23,0.48,0.33,4.558,0.887,1.056,0.065
100,60-90,6-4@648.1-10011@28.0,2.90,18.98,8,8,9.29,9.29,3.53,0.50,5.496,1.069,1.274,0.079
100,60-90,6-6@873.8-6@922.0,12.18,25.57,0,0,,,,,,,,
100,60-90,6-6@873.8-10010@30.8,12.18,25.57,0,0,,,,,,,,
100,60-90,6,7.54,25.57,17,17,6.62,6.62,1.91,0.41,10.018,1.949,2.322,0.143
100,60-90,7-1@503.1-1@548.9,0.00,0.00,14,14,9.12,9.12,1.90,0.64,11.174,2.174,2.590,0.160
100,60-90,7-1@503.1-10013@36.1,0.00,0.00,8,8,13.52,13.52,1.64,0.75,7.310,1.422,1.694,0.105
100,60-90,7-6@980.0-6@1025.6,11.98,25.67,0,0,,,,,,,,
100,60-90,7-6@980.0-10012@23.9,11.98,25.67,0,0,,,,,,,,
100,60-90,7-10013@36.2-6@1025.6,0.00,0.00,0,0,,,,,,,,
100,60-90,7,3.99,25.67,22,22,10.72,10.72,1.81,0.68,18.497,3.599,4.287,0.265
100,60-90,8-5@423.2-5@469.0,0.00,0.00,6,6,0.00,0.00,0.00,0.00,1.398,0.272,0.324,0.020
100,60-90,8-5@423.2-10015@36.2,0.00,0.00,6,6,0.00,0.00,0.00,0.00,1.344,0.262,0.311,0.019
100,60-90,8-6@1083.5-6@1131.5,19.57,33.07,0,0,,,,,,,,
100,60-90,8-6@1083.5-10014@29.1,19.57,33.07,0,0,,,,,,,,
100,60-90,8,9.79,33.07,12,12,0.00,0.00,0.00,0.00,2.740,0.533,0.635,0.039
100,90-120,1-5@775.8-5@820.6,39.44,52.37,0,0,,,,,,,,
100,90-120,1-5@775.8-10005@28.0,39.44,52.37,0,0,,,,,,,,
100,90-120,1-14@693.2-14@738.8,0.00,0.00,2,2,0.00,0.00,0.00,0.00,0.459,0.089,0.106,0.007
100,90-120,1-14@693.2-10004@26.5,0.00,0.00,4,4,0.00,0.00,0.00,0.00,0.850,0.165,0.197,0.012
100,90-120,1,19.72,52.37,6,6,0.00,0.00,0.00,0.00,1.308,0.255,0.303,0.019
100,90-120,2-1@837.8-1@893.0,41.96,65.11,0,0,,,,,,,,
100,90-120,2-1@837.8-14@851.1,41.96,65.11,0,0,,,,,,,,
100,90-120,2-14@796.4-14@851.1,0.00,0.00,2,2,0.00,0.00,0.00,0.00,0.350,0.068,0.081,0.005
100,90-120,2-14@796.4-10001@30.8,0.00,0.00,1,1,0.43,0.43,0.00,0.00,0.167,0.032,0.039,0.002
100,90-120,2,20.98,65.11,3,3,0.14,0.14,0.00,0.00,0.517,0.101,0.120,0.007
100,90-120,3-4@324.6-4@369.4,9.95,29.13,4,4,0.07,0.07,0.00,0.00,0.911,0.177,0.211,0.013
100,90-120,3-4@324.6-10007@30.9,9.95,29.13,2,2,1.17,1.17,0.00,0.00,0.469,0.091,0.109,0.007
100,90-120,3-14@898.0-14@946.8,4.30,11.72,3,3,15.85,15.85,8.37,1.00,3.159,0.615,0.732,0.045
100,90-120,3-14@898.0-10006@31.1,4.30,11.72,3,3,15.65,15.65,9.73,1.00,3.072,0.598,0.712,0.044
100,90-120,3,7.12,29.13,12,12,8.09,8.09,4.53,0.50,7.524,1.464,1.744,0.108
100,90-120,4-14@1011.0-14@1063.6,12.06,33.49,8,8,18.38,18.38,13.69,0.75,7.468,1.453,1.731,0.107
100,90-120,4-14@1011.0-10016@29.4,12.06,33.49,6,6,22.17,22.17,15.45,0.67,5.593,1.088,1.296,0.080
100,90-120,4-15@604.3-14@1063.6,12.52,34.09,4,4,0.11,0.11,0.00,0.00,0.926,0.180,0.215,0.013
100,90-120,4-15@604.3-15@649.2,12.52,34.09,3,3,0.08,0.08,0.00,0.00,0.684,0.133,0.159,0.010
100,90-120,4,12.29,34.09,21,21,13.37,13.37,9.63,0.48,14.598,2.840,3.383,0.209
100,90-120,5-6@768.7-6@814.5,8.72,24.71,1,1,0.17,0.17,0.00,0.00,0.236,0.046,0.055,0.003
100,90-120,5-6@768.7-15@962.8,8.72,24.71,1,1,0.12,0.12,0.00,0.00,0.220,0.043,0.051,0.003
100,90-120,5-15@914.3-15@962.8,20.67,41.98,8,8,22.66,22.66,13.44,0.75,8.381,1.631,1.942,0.120
100,90-120,5-15@914.3-10009@29.7,20.67,41.98,7,7,26.72,26.72,18.10,0.71,7.517,1.463,1.742,0.108
100,90-120,5,14.70,41.98,17,17,21.68,21.68,13.78,0.65,16.358,3.183,3.791,0.234
100,90-120,6-4@648.1-4@693.4,0.00,0.00,10,10,0.46,0.46,0.00,0.00,2.309,0.449,0.535,0.033
100,90-120,6-4@648.1-10011@28.0,0.00,0.00,4,4,2.66,2.66,0.00,0.00,0.987,0.192,0.229,0.014
100,90-120,6-6@873.8-6@922.0,27.89,40.61,0,0,,,,,,,,
100,90-120,6-6@873.8-10010@30.8,27.89,40.61,0,0,,,,,,,,
100,90-120,6,13.95,40.61,14,14,1.09,1.09,0.00,0.00,3.295,0.641,0.764,0.047
100,90-120,7-1@503.1-1@548.9,2.93,14.84,9,9,1.83,1.83,0.00,0.00,2.293,0.446,0.531,0.033
100,90-120,7-1@503.1-10013@36.1,2.93,14.84,7,7,4.82,4.82,0.00,0.00,2.045,0.398,0.474,0.029
100,90-120,7-6@980.0-6@1025.6,31.13,38.54,2,2,42.54,42.54,33.46,1.00,2.927,0.570,0.678,0.042
100,90-120,7-6@980.0-10012@23.9,31.13,38.54,3,3,47.74,47.74,39.84,1.67,6.054,1.178,1.403,0.087
100,90-120,7-10013@36.2-6@1025.6,0.00,0.00,0,0,,,,,,,,
100,90-120,7,11.35,38.54,21,21,13.26,13.26,8.88,0.33,13.098,2.548,3.036,0.187
100,90-120,8-5@423.2-5@469.0,17.09,47.76,2,2,0.00,0.00,0.00,0.00,0.454,0.088,0.105,0.006
100,90-120,8-5@423.2-10015@36.2,17.09,47.76,1,1,0.00,0.00,0.00,0.00,0.229,0.045,0.053,0.003
100,90-120,8-6@1083.5-6@1131.5,16.59,46.55,10,10,18.34,18.34,13.23,0.90,10.154,1.976,2.353,0.145
100,90-120,8-6@1083.5-10014@29.1,16.59,46.55,8,8,18.66,18.66,11.06,0.75,7.539,1.467,1.747,0.108
100,90-120,8,16.84,47.76,21,21,15.84,15.84,10.51,0.71,18.381,3.576,4.260,0.263
100,120-150,1-5@775.8-5@820.6,22.97,71.35,13,13,32.52,32.52,21.54,1.00,17.921,3.487,4.153,0.256
100,120-150,1-5@775.8-10005@28.0,22.97,71.35,10,10,39.09,39.09,28.06,1.20,15.498,3.015,3.592,0.222
100,120-150,1-14@693.2-14@738.8,8.64,25.19,1,1,0.00,0.00,0.00,0.00,0.222,0.043,0.051,0.003
100,120-150,1-14@693.2-10004@26.5,8.64,25.19,0,0,,,,,,,,
100,120-150,1,15.81,71.35,24,24,33.90,33.90,23.36,1.04,33.776,6.572,7.828,0.483
100,120-150,2-1@837.8-1@893.0,47.83,84.61,12,12,36.24,36.24,25.94,1.33,20.362,3.962,4.719,0.291
100,120-150,2-1@837.8-14@851.1,47.83,84.61,10,10,41.03,41.03,30.16,1.40,17.347,3.375,4.020,0.248
100,120-150,2-14@796.4-14@851.1,11.43,34.85,1,1,0.00,0.00,0.00,0.00,0.169,0.033,0.039,0.002
100,120-150,2-14@796.4-10001@30.8,11.43,34.85,0,0,,,,,,,,
100,120-150,2,29.63,84.61,23,23,36.75,36.75,26.65,1.30,37.990,7.391,8.804,0.543
100,120-150,3-4@324.6-4@369.4,47.78,72.37,2,2,44.40,44.40,36.19,1.50,3.678,0.716,0.852,0.053
100,120-150,3-4@324.6-10007@30.9,47.78,72.37,3,3,43.37,43.37,35.09,1.33,5.096,0.991,1.181,0.073
100,120-150,3-14@898.0-14@946.8,1.41,13.67,0,0,,,,,,,,
100,120-150,3-14@898.0-10006@31.1,1.41,13.67,6,6,0.11,0.11,0.00,0.00,0.842,0.164,0.195,0.012
100,120-150,3,24.59,72.37,11,11,19.96,19.96,16.15,0.64,9.822,1.911,2.276,0.141
100,120-150,4-14@1011.0-14@1063.6,0.00,0.00,0,0,,,,,,,,
100,120-150,4-14@1011.0-10016@29.4,0.00,0.00,0,0,,,,,,,,
100,120-150,4-15@604.3-14@1063.6,49.07,80.79,6,6,32.78,32.78,24.33,1.17,8.899,1.731,2.062,0.127
100,120-150,4-15@604.3-15@649.2,49.07,80.79,7,7,32.02,32.02,21.61,1.43,11.342,2.207,2.629,0.162
100,120-150,4,24.53,80.79,13,13,32.37,32.37,22.87,1.31,20.258,3.942,4.695,0.290
100,120-150,5-6@768.7-6@814.5,41.99,68.00,1,1,42.26,42.26,35.55,1.00,1.404,0.273,0.325,0.020
100,120-150,5-6@768.7-15@962.8,41.99,68.00,1,1,43.84,43.84,38.11,1.00,1.427,0.278,0.331,0.020
100,120-150,5-15@914.3-15@962.8,0.00,0.00,5,5,0.44,0.44,0.00,0.00,1.192,0.232,0.276,0.017
100,120-150,5-15@914.3-10009@29.7,0.00,0.00,1,1,5.75,5.75,0.00,0.00,0.296,0.058,0.069,0.004
100,120-150,5,20.99,68.00,8,8,11.76,11.76,9.21,0.25,4.475,0.871,1.037,0.064
100,120-150,6-4@648.1-4@693.4,7.40,12.43,1,1,0.00,0.00,0.00,0.00,0.227,0.044,0.053,0.003
100,120-150,6-4@648.1-10011@28.0,7.40,12.43,0,0,,,,,,,,
100,120-150,6-6@873.8-6@922.0,18.07,50.35,7,7,41.03,41.03,32.93,1.00,9.749,1.897,2.259,0.139
100,120-150,6-6@873.8-10010@30.8,18.07,50.35,8,8,27.89,27.89,20.26,1.13,10.339,2.012,2.396,0.148
100,120-150,6,12.74,50.35,16,16,31.90,31.90,24.54,1.00,20.335,3.956,4.713,0.291
100,120-150,7-1@503.1-1@548.9,52.93,83.59,1,1,35.79,35.79,28.18,1.00,1.449,0.282,0.336,0.021
100,120-150,7-1@503.1-10013@36.1,52.93,83.59,1,1,37.94,37.94,29.34,1.00,1.518,0.295,0.352,0.022
100,120-150,7-6@980.0-6@1025.6,0.65,4.95,10,10,10.55,10.55,6.80,0.40,5.679,1.105,1.316,0.081
100,120-150,7-6@980.0-10012@23.9,0.65,4.95,4,4,20.62,20.62,14.36,1.00,4.556,0.886,1.056,0.065
100,120-150,7-10013@36.2-6@1025.6,0.00,0.00,0,0,,,,,,,,
100,120-150,7,17.86,83.59,16,16,16.36,16.36,11.44,0.63,13.019,2.533,3.017,0.186
100,120-150,8-5@423.2-5@469.0,41.57,78.10,11,11,25.20,25.20,14.28,0.91,13.050,2.539,3.024,0.187
100,120-150,8-5@423.2-10015@36.2,41.57,78.10,10,10,29.84,29.84,17.17,1.20,14.666,2.853,3.399,0.210
100,120-150,8-6@1083.5-6@1131.5,2.59,14.22,4,4,0.04,0.04,0.00,0.00,0.675,0.131,0.156,0.010
100,120-150,8-6@1083.5-10014@29.1,2.59,14.22,3,3,0.03,0.03,0.00,0.00,0.437,0.085,0.101,0.006
100,120-150,8,22.08,78.10,28,28,20.57,20.57,11.74,0.79,28.694,5.583,6.650,0.410
100,150-180,1-5@775.8-5@820.6,0.59,6.65,12,12,1.01,1.01,0.00,0.00,2.893,0.563,0.670,0.041
100,150-180,1-5@775.8-10005@28.0,0.59,6.65,5,5,4.43,4.43,0.00,0.00,1.380,0.268,0.320,0.020
100,150-180,1-14@693.2-14@738.8,43.93,59.82,0,0,,,,,,,,
100,150-180,1-14@693.2-10004@26.5,43.93,59.82,0,0,,,,,,,,
100,150-180,1,22.26,59.82,17,17,2.02,2.02,0.00,0.00,4.272,0.831,0.990,0.061
100,150-180,2-1@837.8-1@893.0,0.00,0.00,9,9,4.09,4.09,0.00,0.00,2.679,0.521,0.621,0.038
100,150-180,2-1@837.8-14@851.1,0.00,0.00,6,6,11.66,11.66,2.94,0.67,5.076,0.988,1.176,0.073
100,150-180,2-14@796.4-14@851.1,40.76,52.75,0,0,,,,,,,,
100,150-180,2-14@796.4-10001@30.8,40.76,52.75,0,0,,,,,,,,
100,150-180,2,20.38,52.75,15,15,7.12,7.12,1.18,0.27,7.852,1.528,1.820,0.112
100,150-180,3-4@324.6-4@369.4,7.69,79.37,17,17,15.83,15.83,6.73,0.59,14.233,2.769,3.299,0.204
100,150-180,3-4@324.6-10007@30.9,7.69,79.37,12,12,22.73,22.73,8.64,0.75,12.296,2.392,2.850,0.176
100,150-180,3-14@898.0-14@946.8,26.21,39.20,0,0,,,,,,,,
100,150-180,3-14@898.0-10006@31.1,26.21,39.20,0,0,,,,,,,,
100,150-180,3,16.95,79.37,29,29,18.69,18.69,7.52,0.66,26.533,5.162,6.149,0.380
100,150-180,4-14@1011.0-14@1063.6,20.24,40.80,0,0,,,,,,,,
100,150-180,4-14@1011.0-10016@29.4,20.24,40.80,0,0,,,,,,,,
100,150-180,4-15@604.3-14@1063.6,0.00,0.00,15,15,7.48,7.48,2.32,0.47,9.568,1.862,2.218,0.137
100,150-180,4-15@604.3-15@649.2,0.00,0.00,14,14,6.80,6.80,2.38,0.43,8.591,1.671,1.991,0.123
100,150-180,4,10.12,40.80,29,29,7.15,7.15,2.34,0.45,18.166,3.534,4.210,0.260
100,150-180,5-6@768.7-6@814.5,6.64,66.39,10,10,25.01,25.01,14.87,0.90,11.614,2.260,2.692,0.166
100,150-180,5-6@768.7-15@962.8,6.64,66.39,11,11,21.80,21.80,13.17,0.91,12.469,2.426,2.890,0.178
100,150-180,5-15@914.3-15@962.8,15.10,39.44,0,0,,,,,,,,
100,150-180,5-15@914.3-10009@29.7,15.10,39.44,0,0,,,,,,,,
100,150-180,5,10.87,66.39,21,21,23.33,23.33,13.98,0.90,24.080,4.685,5.581,0.344
100,150-180,6-4@648.1-4@693.4,25.74,40.18,0,0,,,,,,,,
100,150-180,6-4@648.1-10011@28.0,25.74,40.18,0,0,,,,,,,,
100,150-180,6-6@873.8-6@922.0,0.00,0.00,5,5,0.33,0.33,0.00,0.00,0.871,0.170,0.202,0.012
100,150-180,6-6@873.8-10010@30.8,0.00,0.00,5,5,0.55,0.55,0.00,0.00,0.819,0.159,0.190,0.012
100,150-180,6,12.87,40.18,10,10,0.44,0.44,0.00,0.00,1.690,0.329,0.392,0.024
100,150-180,7-1@503.1-1@548.9,20.80,92.72,19,19,17.33,17.33,8.66,0.79,18.669,3.632,4.327,0.267
100,150-180,7-1@503.1-10013@36.1,20.80,92.72,11,11,33.62,33.62,16.45,1.27,16.683,3.246,3.866,0.239
100,150-180,7-6@980.0-6@1025.6,11.56,27.93,0,0,,,,,,,,
100,150-180,7-6@980.0-10012@23.9,11.56,27.93,0,0,,,,,,,,
100,150-180,7-10013@36.2-6@1025.6,0.34,10.24,0,0,,,,,,,,
100,150-180,7,10.90,92.72,30,30,23.30,23.30,11.51,0.97,35.364,6.881,8.196,0.506
100,150-180,8-5@423.2-5@469.0,0.00,0.00,17,17,0.75,0.75,0.00,0.00,4.077,0.793,0.945,0.058
100,150-180,8-5@423.2-10015@36.2,0.00,0.00,18,18,3.00,3.00,0.30,0.11,6.162,1.199,1.428,0.088
100,150-180,8-6@1083.5-6@1131.5,36.80,65.69,0,0,,,,,,,,
100,150-180,8-6@1083.5-10014@29.1,36.80,65.69,0,0,,,,,,,,
100,150-180,8,18.40,65.69,35,35,1.90,1.90,0.16,0.06,10.244,1.993,2.374,0.147
100,180-210,1-5@775.8-5@820.6,31.00,54.88,0,0,,,,,,,,
100,180-210,1-5@775.8-10005@28.0,31.00,54.88,0,0,,,,,,,,
100,180-210,1-14@693.2-14@738.8,14.22,73.47,11,11,37.27,37.27,20.58,1.45,18.979,3.693,4.399,0.272
100,180-210,1-14@693.2-10004@26.5,14.22,73.47,14,14,28.17,28.17,14.92,1.14,19.086,3.713,4.423,0.273
100,180-210,1,22.61,73.47,25,25,32.17,32.17,17.41,1.28,38.043,7.402,8.817,0.544
100,180-210,2-1@837.8-1@893.0,16.56,40.18,3,3,2.51,2.51,0.00,0.00,0.846,0.165,0.196,0.012
100,180-210,2-1@837.8-14@851.1,16.56,40.18,3,3,2.16,2.16,0.00,0.00,0.807,0.157,0.187,0.012
100,180-210,2-14@796.4-14@851.1,34.41,74.17,4,4,60.94,60.94,48.98,1.75,8.680,1.689,2.012,0.124
100,180-210,2-14@796.4-10001@30.8,34.41,74.17,8,8,44.11,44.11,32.96,1.25,13.018,2.533,3.017,0.186
100,180-210,2,25.49,74.17,18,18,33.93,33.93,25.53,0.94,23.075,4.490,5.348,0.330
100,180-210,3-4@324.6-4@369.4,0.70,9.52,14,14,2.75,2.75,0.00,0.00,3.704,0.721,0.858,0.053
100,180-210,3-4@324.6-10007@30.9,0.70,9.52,6,6,15.48,15.48,0.06,0.33,3.907,0.760,0.906,0.056
100,180-210,3-14@898.0-14@946.8,54.66,80.05,0,0,,,,,,,,
100,180-210,3-14@898.0-10006@31.1,54.66,80.05,0,0,,,,,,,,
100,180-210,3,27.68,80.05,20,20,6.57,6.57,0.02,0.10,7.655,1.489,1.774,0.110
