$MOVEMENTEVALUATION:SIMRUN,TIMEINT,MOVEMENT,QLEN,QLENMAX,VEHS(ALL),PERS(ALL),VEHDELAY(ALL),PERSDELAY(ALL),STOPDELAY(ALL),STOPS(ALL),EMISSIONSCO,EMISSIONSNOX,EMISSIONSVOC,FUELCONSUMPTION
123,30-60,8-6@1083.5-6@1131.5,1.75,11.78,0,0,,,,,,,,
123,30-60,8-6@1083.5-10014@29.1,1.75,11.78,0,0,,,,,,,,
123,30-60,8,3.42,12.61,9,9,8.09,8.09,3.49,0.33,5.096,0.991,1.181,0.073
123,60-90,1-5@775.8-5@820.6,0.21,6.38,2,2,0.46,0.46,0.00,0.00,0.457,0.089,0.106,0.007
123,60-90,1-5@775.8-10005@28.0,0.21,6.38,3,3,0.66,0.66,0.00,0.00,0.666,0.129,0.154,0.010
123,60-90,1-14@693.2-14@738.8,59.65,87.38,2,2,40.50,40.50,34.55,1.00,2.898,0.564,0.672,0.041
123,60-90,1-14@693.2-10004@26.5,59.65,87.38,3,3,40.07,40.07,31.84,1.33,4.835,0.941,1.121,0.069
123,60-90,1,29.93,87.38,10,10,20.41,20.41,16.46,0.60,9.091,1.769,2.107,0.130
123,60-90,2-1@837.8-1@893.0,0.59,6.15,4,4,0.37,0.37,0.00,0.00,0.986,0.192,0.228,0.014
123,60-90,2-1@837.8-14@851.1,0.59,6.15,2,2,0.56,0.56,0.00,0.00,0.480,0.093,0.111,0.007
123,60-90,2-14@796.4-14@851.1,1.14,5.70,1,1,13.16,13.16,5.15,1.00,1.051,0.204,0.244,0.015
123,60-90,2-14@796.4-10001@30.8,1.14,5.70,1,1,3.68,3.68,0.00,0.00,0.206,0.040,0.048,0.003
123,60-90,2,0.86,6.15,8,8,2.43,2.43,0.64,0.13,2.718,0.529,0.630,0.039
123,60-90,3-4@324.6-4@369.4,0.69,5.19,4,4,1.49,1.49,0.00,0.00,0.980,0.191,0.227,0.014
123,60-90,3-4@324.6-10007@30.9,0.69,5.19,3,3,1.05,1.05,0.00,0.00,0.681,0.133,0.158,0.010
123,60-90,3-14@898.0-14@946.8,2.85,12.30,1,1,11.33,11.33,2.39,1.00,0.927,0.180,0.215,0.013
123,60-90,3-14@898.0-10006@31.1,2.85,12.30,1,1,15.19,15.19,7.68,2.00,1.814,0.353,0.420,0.026
123,60-90,3,1.77,12.30,9,9,3.96,3.96,1.12,0.33,4.395,0.855,1.019,0.063
123,60-90,4-14@1011.0-14@1063.6,10.84,18.05,2,2,30.43,30.43,23.33,1.50,3.093,0.602,0.717,0.044
123,60-90,4-14@1011.0-10016@29.4,10.84,18.05,2,2,23.15,23.15,13.97,1.00,2.254,0.439,0.522,0.032
123,60-90,4-15@604.3-14@1063.6,0.00,0.00,3,3,0.00,0.00,0.00,0.00,0.676,0.132,0.157,0.010
123,60-90,4-15@604.3-15@649.2,0.00,0.00,2,2,0.00,0.00,0.00,0.00,0.452,0.088,0.105,0.006
123,60-90,4,5.42,18.05,9,9,11.91,11.91,8.29,0.56,6.624,1.289,1.535,0.095
123,60-90,5-6@768.7-6@814.5,47.88,65.60,2,2,36.75,36.75,27.85,1.00,2.774,0.540,0.643,0.040
123,60-90,5-6@768.7-15@962.8,47.88,65.60,2,2,39.84,39.84,33.22,1.00,2.972,0.578,0.689,0.043
123,60-90,5-15@914.3-15@962.8,0.00,0.00,2,2,0.36,0.36,0.00,0.00,0.468,0.091,0.108,0.007
123,60-90,5-15@914.3-10009@29.7,0.00,0.00,2,2,0.00,0.00,0.00,0.00,0.431,0.084,0.100,0.006
123,60-90,5,23.94,65.60,8,8,19.24,19.24,15.27,0.50,6.703,1.304,1.553,0.096
123,60-90,6-4@648.1-4@693.4,0.00,0.00,2,2,0.41,0.41,0.00,0.00,0.455,0.088,0.105,0.007
123,60-90,6-4@648.1-10011@28.0,0.00,0.00,3,3,0.68,0.68,0.00,0.00,0.656,0.128,0.152,0.009
123,60-90,6-6@873.8-6@922.0,6.87,12.14,0,0,,,,,,,,
123,60-90,6-6@873.8-10010@30.8,6.87,12.14,2,2,25.74,25.74,19.31,1.00,2.374,0.462,0.550,0.034
123,60-90,6,3.44,12.14,7,7,7.76,7.76,5.52,0.29,3.519,0.685,0.816,0.050
123,60-90,7-1@503.4-1@549.2,0.83,6.64,6,6,0.56,0.56,0.00,0.00,1.422,0.277,0.330,0.020
123,60-90,7-1@503.4-10013@34.7,0.83,6.64,3,3,2.63,2.63,0.00,0.00,0.782,0.152,0.181,0.011
123,60-90,7-6@978.7-6@1024.4,3.48,13.00,1,1,11.04,11.04,4.11,1.00,0.940,0.183,0.218,0.013
123,60-90,7-6@978.7-10012@24.2,3.48,13.00,1,1,19.11,19.11,9.64,2.00,1.918,0.373,0.444,0.027
123,60-90,7,2.16,13.00,11,11,3.76,3.76,1.25,0.27,4.919,0.957,1.140,0.070
123,60-90,8-5@423.2-5@469.0,0.37,5.54,4,4,0.00,0.00,0.00,0.00,0.913,0.178,0.212,0.013
123,60-90,8-5@423.2-10015@36.2,0.37,5.54,5,5,0.00,0.00,0.00,0.00,1.127,0.219,0.261,0.016
123,60-90,8-6@1083.5-6@1131.5,15.21,25.91,2,2,33.02,33.02,24.59,1.00,2.542,0.495,0.589,0.036
123,60-90,8-6@1083.5-10014@29.1,15.21,25.91,2,2,20.46,20.46,10.86,1.50,2.907,0.566,0.674,0.042
123,60-90,8,7.79,25.91,13,13,8.23,8.23,5.45,0.38,7.533,1.466,1.746,0.108
123,90-120,1-5@775.8-5@820.6,17.67,29.35,0,0,,,,,,,,
123,90-120,1-5@775.8-10005@28.0,17.67,29.35,0,0,,,,,,,,
123,90-120,1-14@693.2-14@738.8,19.19,100.87,19,19,19.06,19.06,9.67,0.74,18.765,3.651,4.349,0.268
123,90-120,1-14@693.2-10004@26.5,19.19,100.87,18,18,15.99,15.99,7.32,0.72,16.440,3.199,3.810,0.235
123,90-120,1,18.43,100.87,37,37,17.57,17.57,8.53,0.73,35.204,6.849,8.159,0.504
123,90-120,2-1@837.8-1@893.0,15.37,19.63,0,0,,,,,,,,
123,90-120,2-1@837.8-14@851.1,15.37,19.63,0,0,,,,,,,,
123,90-120,2-14@796.4-14@851.1,0.00,0.00,16,16,0.55,0.55,0.00,0.00,2.903,0.565,0.673,0.042
123,90-120,2-14@796.4-10001@30.8,0.00,0.00,3,3,0.12,0.12,0.00,0.00,0.477,0.093,0.111,0.007
123,90-120,2,7.68,19.63,19,19,0.48,0.48,0.00,0.00,3.380,0.658,0.783,0.048
123,90-120,3-4@324.6-4@369.4,12.99,20.36,0,0,,,,,,,,
123,90-120,3-4@324.6-10007@30.9,12.99,20.36,0,0,,,,,,,,
123,90-120,3-14@898.0-14@946.8,0.00,0.00,1,1,0.00,0.00,0.00,0.00,0.151,0.029,0.035,0.002
123,90-120,3-14@898.0-10006@31.1,0.00,0.00,11,11,0.06,0.06,0.00,0.00,1.560,0.303,0.361,0.022
123,90-120,3,6.50,20.36,12,12,0.05,0.05,0.00,0.00,1.710,0.333,0.396,0.024
123,90-120,4-14@1011.0-14@1063.6,0.00,0.00,4,4,4.58,4.58,1.17,0.50,2.348,0.457,0.544,0.034
123,90-120,4-14@1011.0-10016@29.4,0.00,0.00,1,1,5.09,5.09,0.00,0.00,0.245,0.048,0.057,0.004
123,90-120,4-15@604.3-14@1063.6,16.84,31.90,0,0,,,,,,,,
123,90-120,4-15@604.3-15@649.2,16.84,31.90,0,0,,,,,,,,
123,90-120,4,8.42,31.90,5,5,4.69,4.69,0.94,0.40,2.553,0.497,0.592,0.037
123,90-120,5-6@768.7-6@814.5,4.78,71.78,19,19,13.12,13.12,6.12,0.58,15.107,2.939,3.501,0.216
123,90-120,5-6@768.7-15@962.8,4.78,71.78,17,17,14.57,14.57,6.67,0.82,16.411,3.193,3.803,0.235
123,90-120,5-15@914.3-15@962.8,8.20,13.41,0,0,,,,,,,,
123,90-120,5-15@914.3-10009@29.7,8.20,13.41,0,0,,,,,,,,
123,90-120,5,6.49,71.78,36,36,13.80,13.80,6.38,0.69,31.532,6.135,7.308,0.451
123,90-120,6-4@648.1-4@693.4,7.93,12.91,0,0,,,,,,,,
123,90-120,6-4@648.1-10011@28.0,7.93,12.91,0,0,,,,,,,,
123,90-120,6-6@873.8-6@922.0,0.00,0.00,12,12,0.31,0.31,0.00,0.00,2.062,0.401,0.478,0.030
123,90-120,6-6@873.8-10010@30.8,0.00,0.00,6,6,0.32,0.32,0.00,0.00,0.956,0.186,0.222,0.014
123,90-120,6,3.96,12.91,18,18,0.31,0.31,0.00,0.00,3.018,0.587,0.699,0.043
123,90-120,7-1@503.4-1@549.2,27.38,48.12,0,0,,,,,,,,
123,90-120,7-1@503.4-10013@34.7,27.38,48.12,0,0,,,,,,,,
123,90-120,7-6@978.7-6@1024.4,0.00,0.00,3,3,0.59,0.59,0.00,0.00,0.507,0.099,0.117,0.007
123,90-120,7-6@978.7-10012@24.2,0.00,0.00,6,6,0.00,0.00,0.00,0.00,0.834,0.162,0.193,0.012
123,90-120,7,13.69,48.12,9,9,0.20,0.20,0.00,0.00,1.341,0.261,0.311,0.019
123,90-120,8-5@423.2-5@469.0,15.30,26.07,0,0,,,,,,,,
123,90-120,8-5@423.2-10015@36.2,15.30,26.07,0,0,,,,,,,,
123,90-120,8-6@1083.5-6@1131.5,0.00,0.00,5,5,4.93,4.93,3.41,0.20,1.830,0.356,0.424,0.026
123,90-120,8-6@1083.5-10014@29.1,0.00,0.00,1,1,10.04,10.04,3.05,1.00,0.988,0.192,0.229,0.014
123,90-120,8,7.65,26.07,6,6,5.78,5.78,3.35,0.33,2.770,0.539,0.642,0.040
123,120-150,1-5@775.8-5@820.6,5.39,26.94,5,5,23.05,23.05,15.60,0.80,5.536,1.077,1.283,0.079
123,120-150,1-5@775.8-10005@28.0,5.39,26.94,3,3,33.70,33.70,24.67,1.33,4.663,0.907,1.081,0.067
123,120-150,1-14@693.2-14@738.8,23.45,61.10,3,3,0.22,0.22,0.00,0.00,0.700,0.136,0.162,0.010
123,120-150,1-14@693.2-10004@26.5,23.45,61.10,2,2,0.00,0.00,0.00,0.00,0.432,0.084,0.100,0.006
123,120-150,1,14.42,61.10,13,13,16.69,16.69,11.69,0.62,11.271,2.193,2.612,0.161
123,120-150,2-1@837.8-1@893.0,3.20,19.19,9,9,14.69,14.69,9.06,0.44,6.656,1.295,1.543,0.095
123,120-150,2-1@837.8-14@851.1,3.20,19.19,6,6,18.46,18.46,9.25,0.50,4.974,0.968,1.153,0.071
123,120-150,2-14@796.4-14@851.1,11.45,19.97,3,3,0.13,0.13,0.00,0.00,0.527,0.103,0.122,0.008
123,120-150,2-14@796.4-10001@30.8,11.45,19.97,0,0,,,,,,,,
123,120-150,2,7.32,19.97,18,18,13.52,13.52,7.61,0.39,12.161,2.366,2.818,0.174
123,120-150,3-4@324.6-4@369.4,5.08,26.89,8,8,13.65,13.65,8.49,0.50,5.979,1.163,1.386,0.086
123,120-150,3-4@324.6-10007@30.9,5.08,26.89,8,8,13.90,13.90,7.73,0.63,6.570,1.278,1.523,0.094
123,120-150,3-14@898.0-14@946.8,13.05,27.21,0,0,,,,,,,,
123,120-150,3-14@898.0-10006@31.1,13.05,27.21,5,5,0.12,0.12,0.00,0.00,0.705,0.137,0.163,0.010
123,120-150,3,9.06,27.21,21,21,10.52,10.52,6.18,0.43,13.333,2.594,3.090,0.191
123,120-150,4-14@1011.0-14@1063.6,6.41,19.26,0,0,,,,,,,,
123,120-150,4-14@1011.0-10016@29.4,6.41,19.26,0,0,,,,,,,,
123,120-150,4-15@604.3-14@1063.6,10.06,39.18,8,8,19.56,19.56,11.55,0.88,8.626,1.678,1.999,0.123
123,120-150,4-15@604.3-15@649.2,10.06,39.18,11,11,15.38,15.38,8.29,0.55,9.009,1.753,2.088,0.129
123,120-150,4,8.23,39.18,19,19,17.14,17.14,9.66,0.68,17.683,3.441,4.098,0.253
123,120-150,5-6@768.7-6@814.5,20.37,47.55,4,4,0.06,0.06,0.00,0.00,0.923,0.180,0.214,0.013
123,120-150,5-6@768.7-15@962.8,20.37,47.55,4,4,0.09,0.09,0.00,0.00,0.892,0.173,0.207,0.013
123,120-150,5-15@914.3-15@962.8,1.70,12.73,4,4,10.73,10.73,7.03,0.50,2.856,0.556,0.662,0.041
123,120-150,5-15@914.3-10009@29.7,1.70,12.73,3,3,20.21,20.21,15.22,0.67,2.764,0.538,0.641,0.040
123,120-150,5,11.03,47.55,15,15,6.94,6.94,4.92,0.27,7.488,1.457,1.735,0.107
123,120-150,6-4@648.1-4@693.4,2.93,19.07,9,9,8.46,8.46,1.15,0.44,5.807,1.130,1.346,0.083
123,120-150,6-4@648.1-10011@28.0,2.93,19.07,5,5,21.39,21.39,8.62,0.80,5.313,1.034,1.231,0.076
123,120-150,6-6@873.8-6@922.0,11.76,21.05,5,5,0.68,0.68,0.00,0.00,0.895,0.174,0.207,0.013
123,120-150,6-6@873.8-10010@30.8,11.76,21.05,0,0,,,,,,,,
123,120-150,6,7.34,21.05,19,19,9.82,9.82,2.81,0.42,11.884,2.312,2.754,0.170
123,120-150,7-1@503.4-1@549.2,20.75,62.69,12,12,22.39,22.39,13.39,0.83,13.217,2.572,3.063,0.189
123,120-150,7-1@503.4-10013@34.7,20.75,62.69,9,9,28.68,28.68,14.71,1.11,12.270,2.387,2.844,0.176
123,120-150,7-6@978.7-6@1024.4,15.81,39.04,1,1,0.42,0.42,0.00,0.00,0.161,0.031,0.037,0.002
123,120-150,7-6@978.7-10012@24.2,15.81,39.04,3,3,0.19,0.19,0.00,0.00,0.430,0.084,0.100,0.006
123,120-150,7,18.28,62.69,25,25,21.11,21.11,11.72,0.80,26.064,5.071,6.041,0.373
123,120-150,8-5@423.2-5@469.0,5.38,29.71,5,5,23.35,23.35,13.80,1.40,7.341,1.428,1.701,0.105
123,120-150,8-5@423.2-10015@36.2,5.38,29.71,9,9,13.83,13.83,8.42,0.56,7.181,1.397,1.664,0.103
123,120-150,8-6@1083.5-6@1131.5,10.78,35.53,0,0,,,,,,,,
123,120-150,8-6@1083.5-10014@29.1,10.78,35.53,0,0,,,,,,,,
123,120-150,8,8.08,35.53,14,14,17.23,17.23,10.34,0.86,14.599,2.840,3.383,0.209
123,150-180,1-5@775.8-5@820.6,1.28,14.29,3,3,0.00,0.00,0.00,0.00,0.683,0.133,0.158,0.010
123,150-180,1-5@775.8-10005@28.0,1.28,14.29,1,1,0.06,0.06,0.00,0.00,0.219,0.043,0.051,0.003
123,150-180,1-14@693.2-14@738.8,99.65,134.09,7,7,41.69,41.69,26.89,1.71,14.336,2.789,3.322,0.205
123,150-180,1-14@693.2-10004@26.5,99.65,134.09,10,10,36.61,36.61,23.80,1.80,19.071,3.711,4.420,0.273
123,150-180,1,50.46,134.09,21,21,31.33,31.33,20.30,1.43,34.111,6.637,7.905,0.488
123,150-180,2-1@837.8-1@893.0,5.11,21.19,8,8,0.21,0.21,0.00,0.00,1.971,0.383,0.457,0.028
123,150-180,2-1@837.8-14@851.1,5.11,21.19,3,3,6.04,6.04,0.00,0.00,0.948,0.184,0.220,0.014
123,150-180,2-14@796.4-14@851.1,11.93,25.95,5,5,28.01,28.01,18.08,0.80,5.503,1.071,1.275,0.079
123,150-180,2-14@796.4-10001@30.8,11.93,25.95,4,4,26.94,26.94,18.54,1.00,4.735,0.921,1.097,0.068
123,150-180,2,8.52,25.95,20,20,13.38,13.38,8.23,0.40,13.248,2.578,3.070,0.190
123,150-180,3-4@324.6-4@369.4,5.29,19.25,5,5,0.54,0.54,0.00,0.00,1.159,0.226,0.269,0.017
123,150-180,3-4@324.6-10007@30.9,5.29,19.25,1,1,2.75,2.75,0.00,0.00,0.259,0.050,0.060,0.004
123,150-180,3-14@898.0-14@946.8,21.06,46.97,7,7,22.81,22.81,14.01,0.86,7.407,1.441,1.717,0.106
123,150-180,3-14@898.0-10006@31.1,21.06,46.97,7,7,24.62,24.62,17.82,1.00,8.043,1.565,1.864,0.115
123,150-180,3,13.17,46.97,20,20,16.87,16.87,11.14,0.65,16.921,3.292,3.922,0.242
123,150-180,4-14@1011.0-14@1063.6,14.52,32.17,7,7,17.15,17.15,10.46,0.86,6.879,1.338,1.594,0.098
123,150-180,4-14@1011.0-10016@29.4,14.52,32.17,6,6,18.03,18.03,10.49,1.00,6.564,1.277,1.521,0.094
123,150-180,4-15@604.3-14@1063.6,2.27,5.75,2,2,0.00,0.00,0.00,0.00,0.444,0.086,0.103,0.006
123,150-180,4-15@604.3-15@649.2,2.27,5.75,2,2,0.00,0.00,0.00,0.00,0.452,0.088,0.105,0.006
123,150-180,4,8.40,32.17,17,17,13.42,13.42,8.01,0.71,14.445,2.810,3.348,0.207
123,150-180,5-6@768.7-6@814.5,58.78,85.90,7,7,38.18,38.18,25.62,1.00,10.226,1.990,2.370,0.146
123,150-180,5-6@768.7-15@962.8,58.78,85.90,9,9,31.64,31.64,21.91,1.00,12.133,2.361,2.812,0.174
123,150-180,5-15@914.3-15@962.8,4.06,13.43,6,6,0.62,0.62,0.00,0.00,1.426,0.277,0.330,0.020
123,150-180,5-15@914.3-10009@29.7,4.06,13.43,1,1,0.73,0.73,0.00,0.00,0.228,0.044,0.053,0.003
123,150-180,5,31.42,85.90,23,23,24.20,24.20,16.37,0.70,24.143,4.697,5.595,0.345
123,150-180,6-4@648.1-4@693.4,7.88,27.12,6,6,7.21,7.21,0.00,0.00,1.982,0.386,0.459,0.028
123,150-180,6-4@648.1-10011@28.0,7.88,27.12,3,3,11.25,11.25,0.10,0.33,1.781,0.346,0.413,0.025
123,150-180,6-6@873.8-6@922.0,10.83,24.07,4,4,26.69,26.69,19.13,0.75,4.159,0.809,0.964,0.060
123,150-180,6-6@873.8-10010@30.8,10.83,24.07,6,6,20.36,20.36,13.81,0.67,5.290,1.029,1.226,0.076
123,150-180,6,9.36,27.12,19,19,16.10,16.10,8.40,0.42,13.234,2.575,3.067,0.189
123,150-180,7-1@503.4-1@549.2,5.30,13.78,8,8,0.47,0.47,0.00,0.00,1.898,0.369,0.440,0.027
123,150-180,7-1@503.4-10013@34.7,5.30,13.78,4,4,4.51,4.51,0.00,0.00,1.155,0.225,0.268,0.017
123,150-180,7-6@978.7-6@1024.4,27.05,45.81,7,7,26.77,26.77,15.31,1.14,8.989,1.749,2.083,0.129
123,150-180,7-6@978.7-10012@24.2,27.05,45.81,8,8,28.05,28.05,19.78,1.00,9.624,1.873,2.231,0.138
123,150-180,7,16.17,45.81,27,27,16.06,16.06,9.83,0.59,21.539,4.191,4.992,0.308
123,150-180,8-5@423.2-5@469.0,3.46,12.63,3,3,0.00,0.00,0.00,0.00,0.686,0.134,0.159,0.010
123,150-180,8-5@423.2-10015@36.2,3.46,12.63,2,2,0.00,0.00,0.00,0.00,0.448,0.087,0.104,0.006
123,150-180,8-6@1083.5-6@1131.5,23.87,49.04,8,8,22.38,22.38,14.88,1.00,9.132,1.777,2.117,0.131
123,150-180,8-6@1083.5-10014@29.1,23.87,49.04,8,8,19.63,19.63,11.50,0.88,8.076,1.571,1.872,0.116
123,150-180,8,13.67,49.04,21,21,16.00,16.00,10.05,0.71,18.401,3.580,4.265,0.263
123,180-210,1-5@775.8-5@820.6,23.07,39.81,1,1,24.75,24.75,16.02,1.00,1.235,0.240,0.286,0.018
123,180-210,1-5@775.8-10005@28.0,23.07,39.81,0,0,,,,,,,,
123,180-210,1-14@693.2-14@738.8,14.73,149.18,16,16,16.68,16.68,7.60,1.00,18.130,3.527,4.202,0.259
123,180-210,1-14@693.2-10004@26.5,14.73,149.18,15,15,10.96,10.96,5.68,1.40,19.046,3.706,4.414,0.272
123,180-210,1,18.90,149.18,32,32,14.26,14.26,6.97,1.19,38.492,7.489,8.921,0.551
123,180-210,2-1@837.8-1@893.0,40.63,62.21,1,1,41.17,41.17,35.10,1.00,1.432,0.279,0.332,0.020
123,180-210,2-1@837.8-14@851.1,40.63,62.21,0,0,,,,,,,,
123,180-210,2-14@796.4-14@851.1,0.22,6.68,13,13,0.18,0.18,0.00,0.00,2.280,0.444,0.528,0.033
123,180-210,2-14@796.4-10001@30.8,0.22,6.68,4,4,0.69,0.69,0.00,0.00,0.654,0.127,0.152,0.009
123,180-210,2,20.43,62.21,18,18,2.57,2.57,1.95,0.06,4.447,0.865,1.031,0.064
123,180-210,3-4@324.6-4@369.4,29.39,40.48,1,1,41.52,41.52,34.74,2.00,2.085,0.406,0.483,0.030
123,180-210,3-4@324.6-10007@30.9,29.39,40.48,2,2,39.26,39.26,30.96,1.00,2.802,0.545,0.649,0.040
123,180-210,3-14@898.0-14@946.8,0.99,12.87,2,2,0.39,0.39,0.00,0.00,0.305,0.059,0.071,0.004
123,180-210,3-14@898.0-10006@31.1,0.99,12.87,11,11,0.02,0.02,0.00,0.00,1.549,0.301,0.359,0.022
123,180-210,3,15.19,40.48,16,16,7.56,7.56,6.04,0.25,6.885,1.340,1.596,0.098
