$MOVEMENTEVALUATION:SIMRUN,TIMEINT,MOVEMENT,QLEN,QLENMAX,VEHS(ALL),VEHDELAY(ALL),STOPDELAY(ALL),STOPS(ALL),EMISSIONSCO,EMISSIONSNOX,EMISSIONSVOC,FUELCONSUMPTION
238,345-460,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,17.50,43.40,7,50.56,42.58,1.00,9.882,1.923,2.290,0.141
238,345-460,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,17.50,43.40,7,36.91,31.24,0.71,7.961,1.549,1.845,0.114
238,345-460,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,22.16,56.67,4,36.69,29.24,0.50,3.918,0.762,0.908,0.056
238,345-460,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,22.16,56.67,16,34.56,26.46,0.81,18.448,3.589,4.276,0.264
238,345-460,1-7: Carrera1@36.5-2: Carrera 25@209.1,8.90,18.92,6,32.56,26.73,0.50,5.939,1.156,1.376,0.085
238,345-460,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,18.17,44.22,8,47.43,39.01,0.88,10.860,2.113,2.517,0.155
238,345-460,1,20.24,94.65,132,40.35,32.57,0.85,164.135,31.935,38.040,2.348
238,460-575,1-1: Panamericana N-S@222.8-1: Panamericana N-S@290.3,6.37,18.16,4,41.01,32.85,1.00,5.274,1.026,1.222,0.075
238,460-575,1-2: Carrera 25@133.6-1: Panamericana N-S@290.3,42.82,95.65,6,44.96,36.28,0.83,7.801,1.518,1.808,0.112
238,460-575,1-2: Carrera 25@133.6-2: Carrera 25@209.1,42.82,95.65,8,27.64,20.58,0.88,8.780,1.708,2.035,0.126
238,460-575,1-2: Carrera 25@133.6-4: Panamericana S-N@229.2,42.82,95.65,11,48.45,40.04,1.18,16.464,3.203,3.816,0.236
238,460-575,1-2: Carrera 25@133.6-6: Panamericana S-N paralela@165.6,42.82,95.65,9,41.70,32.97,1.22,12.399,2.412,2.874,0.177
238,460-575,1-3: Avenida Mijitayo@134.1-3: Avenida Mijitayo@209.2,22.97,57.25,9,41.80,33.81,0.89,11.797,2.295,2.734,0.169
238,460-575,1-3: Avenida Mijitayo@134.1-10007: Av Mijitayo-Panamericana  N-S Paralela@41.6,22.97,57.25,19,38.93,30.77,0.84,22.712,4.419,5.264,0.325
238,460-575,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,8.05,20.61,6,41.78,34.59,0.83,7.496,1.458,1.737,0.107
238,460-575,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,24.67,50.47,12,45.10,36.57,0.92,15.828,3.080,3.668,0.226
238,460-575,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,24.67,50.47,5,36.09,28.54,1.00,6.337,1.233,1.469,0.091
238,460-575,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,20.06,51.66,10,32.94,25.00,0.80,10.541,2.051,2.443,0.151
238,460-575,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,20.06,51.66,9,39.84,32.98,0.78,10.897,2.120,2.525,0.156
238,460-575,1-7: Carrera1@36.5-2: Carrera 25@209.1,14.26,46.42,7,41.31,31.70,1.00,9.311,1.812,2.158,0.133
238,460-575,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,25.44,50.87,7,51.36,41.89,1.14,10.851,2.111,2.515,0.155
238,460-575,1,20.58,95.65,122,40.88,32.71,0.94,156.452,30.440,36.259,2.238
238,575-690,1-1: Panamericana N-S@222.8-1: Panamericana N-S@290.3,7.17,25.28,7,36.96,29.84,1.00,8.818,1.716,2.044,0.126
238,575-690,1-2: Carrera 25@133.6-1: Panamericana N-S@290.3,46.99,109.51,8,43.46,34.00,1.00,11.280,2.195,2.614,0.161
238,575-690,1-2: Carrera 25@133.6-2: Carrera 25@209.1,46.99,109.51,9,34.77,26.47,0.89,10.692,2.080,2.478,0.153
238,575-690,1-2: Carrera 25@133.6-4: Panamericana S-N@229.2,46.99,109.51,10,43.46,34.97,0.90,12.977,2.525,3.008,0.186
238,575-690,1-2: Carrera 25@133.6-6: Panamericana S-N paralela@165.6,46.99,109.51,9,40.94,32.82,1.00,11.799,2.296,2.735,0.169
238,575-690,1-3: Avenida Mijitayo@134.1-3: Avenida Mijitayo@209.2,22.31,51.38,10,37.59,29.47,0.80,12.127,2.359,2.810,0.173
238,575-690,1-3: Avenida Mijitayo@134.1-10007: Av Mijitayo-Panamericana  N-S Paralela@41.6,22.31,51.38,19,36.47,29.26,0.74,21.060,4.097,4.881,0.301
238,575-690,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,11.67,24.09,8,50.22,42.69,0.88,11.286,2.196,2.616,0.161
238,575-690,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,24.96,51.09,16,51.82,43.86,1.00,23.164,4.507,5.368,0.331
238,575-690,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,24.96,51.09,1,62.48,52.76,1.00,1.684,0.328,0.390,0.024
238,575-690,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,8.89,25.68,5,51.12,43.21,1.20,7.654,1.489,1.774,0.110
238,575-690,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,8.89,25.68,2,14.59,10.00,0.50,1.429,0.278,0.331,0.020
238,575-690,1-7: Carrera1@36.5-2: Carrera 25@209.1,9.56,25.56,6,32.25,25.84,0.67,6.324,1.230,1.466,0.090
238,575-690,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,27.10,79.45,12,50.83,43.09,0.92,16.977,3.303,3.935,0.243
238,575-690,1,19.83,109.51,122,42.40,34.58,0.89,157.096,30.565,36.409,2.247
238,690-805,1-1: Panamericana N-S@222.8-1: Panamericana N-S@290.3,8.04,17.89,6,29.32,21.83,0.83,6.623,1.289,1.535,0.095
238,690-805,1-2: Carrera 25@133.6-1: Panamericana N-S@290.3,54.60,139.43,13,29.59,23.77,0.54,12.342,2.401,2.860,0.177
238,690-805,1-2: Carrera 25@133.6-2: Carrera 25@209.1,54.60,139.43,11,28.74,22.46,0.64,11.017,2.144,2.553,0.158
238,690-805,1-2: Carrera 25@133.6-4: Panamericana S-N@229.2,54.60,139.43,9,41.29,32.54,1.11,12.300,2.393,2.851,0.176
238,690-805,1-2: Carrera 25@133.6-6: Panamericana S-N paralela@165.6,54.60,139.43,10,44.47,34.94,1.00,13.698,2.665,3.175,0.196
238,690-805,1-3: Avenida Mijitayo@134.1-3: Avenida Mijitayo@209.2,21.66,50.75,10,34.58,27.11,0.70,11.136,2.167,2.581,0.159
238,690-805,1-3: Avenida Mijitayo@134.1-10007: Av Mijitayo-Panamericana  N-S Paralela@41.6,21.66,50.75,16,40.41,32.70,0.81,19.071,3.711,4.420,0.273
238,690-805,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,6.44,17.91,5,44.10,36.86,0.80,6.444,1.254,1.493,0.092
238,690-805,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,28.28,62.60,14,56.32,47.18,1.00,21.295,4.143,4.935,0.305
238,690-805,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,28.28,62.60,6,35.89,26.49,1.00,7.556,1.470,1.751,0.108
238,690-805,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,11.24,25.50,5,33.78,26.61,0.80,5.491,1.068,1.273,0.079
238,690-805,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,11.24,25.50,4,51.99,44.68,0.75,5.577,1.085,1.293,0.080
238,690-805,1-7: Carrera1@36.5-2: Carrera 25@209.1,8.97,19.38,5,35.69,29.55,0.60,5.368,1.044,1.244,0.077
238,690-805,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,15.86,38.53,5,43.06,34.31,1.00,6.643,1.292,1.540,0.095
238,690-805,1,19.39,139.43,119,39.33,31.58,0.82,144.300,28.076,33.443,2.064
238,805-920,1-1: Panamericana N-S@222.8-1: Panamericana N-S@290.3,11.43,33.49,12,34.53,26.73,0.83,14.081,2.740,3.263,0.201
238,805-920,1-2: Carrera 25@133.6-1: Panamericana N-S@290.3,34.90,88.36,9,36.42,28.16,0.89,10.930,2.127,2.533,0.156
238,805-920,1-2: Carrera 25@133.6-2: Carrera 25@209.1,34.90,88.36,8,44.57,36.27,0.88,10.781,2.098,2.499,0.154
238,805-920,1-2: Carrera 25@133.6-4: Panamericana S-N@229.2,34.90,88.36,9,28.38,22.62,0.56,8.328,1.620,1.930,0.119
238,805-920,1-2: Carrera 25@133.6-6: Panamericana S-N paralela@165.6,34.90,88.36,7,33.03,26.56,0.57,6.902,1.343,1.600,0.099
238,805-920,1-3: Avenida Mijitayo@134.1-3: Avenida Mijitayo@209.2,41.50,81.45,14,45.16,36.07,0.86,18.782,3.654,4.353,0.269
238,805-920,1-3: Avenida Mijitayo@134.1-10007: Av Mijitayo-Panamericana  N-S Paralela@41.6,41.50,81.45,25,53.03,43.56,0.92,35.693,6.945,8.272,0.511
238,805-920,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,9.85,19.28,9,35.11,28.73,0.67,9.917,1.929,2.298,0.142
238,805-920,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,23.21,61.27,16,41.02,32.68,0.94,20.123,3.915,4.664,0.288
238,805-920,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,23.21,61.27,5,25.39,19.95,0.60,4.561,0.887,1.057,0.065
238,805-920,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,25.13,56.60,8,65.92,57.34,1.25,14.212,2.765,3.294,0.203
238,805-920,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,25.13,56.60,9,34.77,26.81,0.78,10.402,2.024,2.411,0.149
238,805-920,1-7: Carrera1@36.5-2: Carrera 25@209.1,11.02,31.26,7,28.89,22.94,0.57,6.670,1.298,1.546,0.095
238,805-920,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,31.59,57.02,10,45.42,37.13,0.80,12.968,2.523,3.005,0.186
238,805-920,1,23.58,88.36,148,41.48,33.52,0.82,184.244,35.847,42.700,2.636
238,920-1035,1-1: Panamericana N-S@222.8-1: Panamericana N-S@290.3,6.91,12.95,4,26.99,21.53,0.75,4.059,0.790,0.941,0.058
238,920-1035,1-2: Carrera 25@133.6-1: Panamericana N-S@290.3,26.81,78.78,7,37.23,32.23,0.57,7.573,1.473,1.755,0.108
238,920-1035,1-2: Carrera 25@133.6-2: Carrera 25@209.1,26.81,78.78,7,29.43,21.53,0.71,7.355,1.431,1.705,0.105
238,920-1035,1-2: Carrera 25@133.6-4: Panamericana S-N@229.2,26.81,78.78,7,39.39,29.98,1.00,9.209,1.792,2.134,0.132
238,920-1035,1-2: Carrera 25@133.6-6: Panamericana S-N paralela@165.6,26.81,78.78,6,57.61,49.24,1.00,9.072,1.765,2.102,0.130
238,920-1035,1-3: Avenida Mijitayo@134.1-3: Avenida Mijitayo@209.2,36.88,84.82,13,48.79,39.73,0.92,18.614,3.622,4.314,0.266
238,920-1035,1-3: Avenida Mijitayo@134.1-10007: Av Mijitayo-Panamericana  N-S Paralela@41.6,36.88,84.82,25,49.47,40.22,1.04,36.024,7.009,8.349,0.515
238,920-1035,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,11.14,25.72,10,38.44,30.82,0.90,12.414,2.415,2.877,0.178
238,920-1035,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,22.30,49.84,9,36.06,28.66,1.00,10.790,2.099,2.501,0.154
238,920-1035,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,22.30,49.84,8,49.30,40.97,0.88,11.053,2.150,2.562,0.158
238,920-1035,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,27.73,57.09,11,46.31,39.59,0.82,13.824,2.690,3.204,0.198
238,920-1035,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,27.73,57.09,9,45.07,38.22,0.78,11.553,2.248,2.678,0.165
238,920-1035,1-7: Carrera1@36.5-2: Carrera 25@209.1,11.24,45.48,7,27.82,19.62,1.00,7.830,1.524,1.815,0.112
238,920-1035,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,23.31,50.44,8,75.76,67.25,1.00,14.497,2.821,3.360,0.207
238,920-1035,1,20.79,84.82,131,44.93,36.94,0.91,173.822,33.819,40.285,2.487
238,1035-1150,1-1: Panamericana N-S@222.8-1: Panamericana N-S@290.3,9.39,19.78,5,51.64,42.20,1.20,7.905,1.538,1.832,0.113
238,1035-1150,1-2: Carrera 25@133.6-1: Panamericana N-S@290.3,27.02,83.85,9,22.49,15.65,0.67,8.107,1.577,1.879,0.116
238,1035-1150,1-2: Carrera 25@133.6-2: Carrera 25@209.1,27.02,83.85,11,18.37,13.06,0.45,8.428,1.640,1.953,0.121
238,1035-1150,1-2: Carrera 25@133.6-4: Panamericana S-N@229.2,27.02,83.85,9,18.76,12.73,0.56,6.998,1.362,1.622,0.100
238,1035-1150,1-2: Carrera 25@133.6-6: Panamericana S-N paralela@165.6,27.02,83.85,9,30.88,23.69,0.67,8.946,1.741,2.073,0.128
238,1035-1150,1-3: Avenida Mijitayo@134.1-3: Avenida Mijitayo@209.2,24.25,57.70,10,38.58,29.63,0.80,12.031,2.341,2.788,0.172
238,1035-1150,1-3: Avenida Mijitayo@134.1-10007: Av Mijitayo-Panamericana  N-S Paralela@41.6,24.25,57.70,21,38.30,30.34,0.76,23.982,4.666,5.558,0.343
238,1035-1150,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,4.78,11.47,5,34.21,29.49,0.60,5.275,1.026,1.223,0.075
238,1035-1150,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,19.31,61.39,9,31.18,23.42,0.78,9.420,1.833,2.183,0.135
238,1035-1150,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,19.31,61.39,10,46.99,38.29,1.10,14.441,2.810,3.347,0.207
238,1035-1150,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,21.18,51.67,12,35.75,28.68,0.67,12.629,2.457,2.927,0.181
238,1035-1150,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,21.18,51.67,10,34.67,27.09,0.80,11.509,2.239,2.667,0.165
238,1035-1150,1-7: Carrera1@36.5-2: Carrera 25@209.1,19.16,51.96,9,41.83,33.66,1.11,12.258,2.385,2.841,0.175
238,1035-1150,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,8.65,25.74,5,36.65,29.42,0.80,5.866,1.141,1.360,0.084
238,1035-1150,1,16.72,83.85,134,34.00,26.59,0.77,147.852,28.767,34.266,2.115
238,1150-1265,1-1: Panamericana N-S@222.8-1: Panamericana N-S@290.3,7.37,24.63,9,40.56,34.22,0.67,10.640,2.070,2.466,0.152
238,1150-1265,1-2: Carrera 25@133.6-1: Panamericana N-S@290.3,25.58,68.19,5,15.95,12.04,0.40,3.507,0.682,0.813,0.050
238,1150-1265,1-2: Carrera 25@133.6-2: Carrera 25@209.1,25.58,68.19,7,28.14,21.11,0.71,7.133,1.388,1.653,0.102
238,1150-1265,1-2: Carrera 25@133.6-4: Panamericana S-N@229.2,25.58,68.19,7,28.82,19.60,0.86,7.452,1.450,1.727,0.107
238,1150-1265,1-2: Carrera 25@133.6-6: Panamericana S-N paralela@165.6,25.58,68.19,10,37.41,31.57,0.60,10.515,2.046,2.437,0.150
238,1150-1265,1-3: Avenida Mijitayo@134.1-3: Avenida Mijitayo@209.2,21.71,59.13,10,34.70,27.01,0.80,11.624,2.262,2.694,0.166
238,1150-1265,1-3: Avenida Mijitayo@134.1-10007: Av Mijitayo-Panamericana  N-S Paralela@41.6,21.71,59.13,25,26.63,20.85,0.56,22.067,4.293,5.114,0.316
238,1150-1265,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,14.00,31.82,13,37.15,29.46,0.77,15.433,3.003,3.577,0.221
238,1150-1265,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,21.00,49.83,15,28.61,21.97,0.73,14.714,2.863,3.410,0.211
238,1150-1265,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,21.00,49.83,5,43.41,35.76,1.00,6.795,1.322,1.575,0.097
238,1150-1265,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,9.31,26.10,5,14.82,9.66,0.40,3.158,0.614,0.732,0.045
238,1150-1265,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,9.31,26.10,7,33.72,27.18,0.71,7.835,1.524,1.816,0.112
238,1150-1265,1-7: Carrera1@36.5-2: Carrera 25@209.1,25.20,44.48,9,53.48,45.71,0.78,12.802,2.491,2.967,0.183
238,1150-1265,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,8.58,31.80,5,33.61,25.07,1.00,6.059,1.179,1.404,0.087
238,1150-1265,1,16.59,68.19,132,32.72,25.96,0.70,139.652,27.171,32.366,1.998
238,1265-1380,1-1: Panamericana N-S@222.8-1: Panamericana N-S@290.3,4.13,20.01,1,0.00,0.00,0.00,0.293,0.057,0.068,0.004
238,1265-1380,1-2: Carrera 25@133.6-1: Panamericana N-S@290.3,23.79,75.67,10,23.94,17.82,0.70,9.547,1.858,2.213,0.137
238,1265-1380,1-2: Carrera 25@133.6-2: Carrera 25@209.1,23.79,75.67,3,33.52,27.70,0.67,3.331,0.648,0.772,0.048
238,1265-1380,1-2: Carrera 25@133.6-4: Panamericana S-N@229.2,23.79,75.67,13,30.42,22.85,0.77,13.635,2.653,3.160,0.195
238,1265-1380,1-2: Carrera 25@133.6-6: Panamericana S-N paralela@165.6,23.79,75.67,6,23.67,17.74,0.50,4.954,0.964,1.148,0.071
238,1265-1380,1-3: Avenida Mijitayo@134.1-3: Avenida Mijitayo@209.2,18.30,45.33,11,30.39,24.06,0.64,11.343,2.207,2.629,0.162
238,1265-1380,1-3: Avenida Mijitayo@134.1-10007: Av Mijitayo-Panamericana  N-S Paralela@41.6,18.30,45.33,19,29.97,23.21,0.63,18.445,3.589,4.275,0.264
238,1265-1380,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,19.18,44.25,17,41.11,33.52,0.76,20.971,4.080,4.860,0.300
238,1265-1380,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,22.34,44.34,12,40.74,34.78,0.58,13.066,2.542,3.028,0.187
238,1265-1380,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,22.34,44.34,4,48.54,40.56,0.75,5.275,1.026,1.223,0.075
238,1265-1380,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,17.90,36.66,5,62.42,56.21,0.80,7.412,1.442,1.718,0.106
238,1265-1380,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,17.90,36.66,8,36.66,28.11,0.88,9.737,1.894,2.257,0.139
238,1265-1380,1-7: Carrera1@36.5-2: Carrera 25@209.1,34.14,91.29,8,54.07,45.30,1.13,12.509,2.434,2.899,0.179
238,1265-1380,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,7.69,18.15,4,46.51,39.17,0.75,5.163,1.005,1.197,0.074
