$MOVEMENTEVALUATION:SIMRUN,TIMEINT,MOVEMENT,QLEN,QLENMAX,VEHS(ALL),VEHDELAY(ALL),STOPDELAY(ALL),STOPS(ALL),EMISSIONSCO,EMISSIONSNOX,EMISSIONSVOC,FUELCONSUMPTION
255,115-230,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,11.96,32.22,8,42.10,32.59,1.00,11.113,2.162,2.576,0.159
255,115-230,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,22.94,50.59,10,39.71,31.33,0.70,11.294,2.197,2.618,0.162
255,115-230,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,22.94,50.59,5,38.40,30.10,0.80,5.948,1.157,1.378,0.085
255,115-230,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,13.70,30.48,6,42.44,34.74,0.83,7.526,1.464,1.744,0.108
255,115-230,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,13.70,30.48,5,42.51,35.91,0.80,6.229,1.212,1.444,0.089
255,115-230,1-7: Carrera1@36.5-2: Carrera 25@209.1,14.61,44.16,8,36.08,28.33,0.75,9.294,1.808,2.154,0.133
255,115-230,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,8.37,18.16,5,28.79,24.96,0.40,4.397,0.855,1.019,0.063
255,115-230,1,21.16,137.49,128,38.97,31.36,0.78,152.573,29.685,35.360,2.183
255,230-345,1-1: Panamericana N-S@222.8-1: Panamericana N-S@290.3,10.71,18.89,5,51.59,43.47,1.00,7.397,1.439,1.714,0.106
255,230-345,1-2: Carrera 25@133.6-1: Panamericana N-S@290.3,39.30,109.79,11,45.02,36.35,0.73,13.988,2.722,3.242,0.200
255,230-345,1-2: Carrera 25@133.6-2: Carrera 25@209.1,39.30,109.79,7,58.17,49.73,0.86,10.596,2.062,2.456,0.152
255,230-345,1-2: Carrera 25@133.6-4: Panamericana S-N@229.2,39.30,109.79,9,36.64,28.54,0.67,9.658,1.879,2.238,0.138
255,230-345,1-2: Carrera 25@133.6-6: Panamericana S-N paralela@165.6,39.30,109.79,10,44.80,37.08,0.80,12.582,2.448,2.916,0.180
255,230-345,1-3: Avenida Mijitayo@134.1-3: Avenida Mijitayo@209.2,23.45,61.13,10,37.10,30.40,0.70,11.554,2.248,2.678,0.165
255,230-345,1-3: Avenida Mijitayo@134.1-10007: Av Mijitayo-Panamericana  N-S Paralela@41.6,23.45,61.13,20,35.42,26.97,0.80,22.608,4.399,5.240,0.323
255,230-345,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,7.25,19.89,9,26.60,20.59,0.78,9.093,1.769,2.107,0.130
255,230-345,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,37.73,87.60,15,56.33,47.00,1.07,23.191,4.512,5.375,0.332
255,230-345,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,37.73,87.60,11,49.29,39.59,1.00,15.977,3.109,3.703,0.229
255,230-345,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,30.83,70.23,8,51.33,41.76,1.25,12.272,2.388,2.844,0.176
255,230-345,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,30.83,70.23,12,45.38,36.62,1.00,16.815,3.272,3.897,0.241
255,230-345,1-7: Carrera1@36.5-2: Carrera 25@209.1,17.16,44.03,7,46.90,37.76,1.00,9.948,1.936,2.306,0.142
255,230-345,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,13.56,25.38,5,48.20,41.15,0.80,6.655,1.295,1.542,0.095
255,230-345,1,22.50,109.79,139,44.38,36.01,0.88,182.238,35.457,42.235,2.607
255,345-460,1-1: Panamericana N-S@222.8-1: Panamericana N-S@290.3,8.64,25.56,9,42.30,35.49,0.67,10.705,2.083,2.481,0.153
255,345-460,1-2: Carrera 25@133.6-1: Panamericana N-S@290.3,38.88,94.65,3,25.75,19.75,0.67,2.826,0.550,0.655,0.040
255,345-460,1-2: Carrera 25@133.6-2: Carrera 25@209.1,38.88,94.65,11,52.41,43.74,1.00,16.598,3.229,3.847,0.237
255,345-460,1-2: Carrera 25@133.6-4: Panamericana S-N@229.2,38.88,94.65,2,41.67,32.73,1.00,2.643,0.514,0.612,0.038
255,345-460,1-2: Carrera 25@133.6-6: Panamericana S-N paralela@165.6,38.88,94.65,10,27.97,20.25,0.70,9.783,1.903,2.267,0.140
255,345-460,1-3: Avenida Mijitayo@134.1-3: Avenida Mijitayo@209.2,30.43,70.66,12,42.29,33.40,1.00,16.591,3.228,3.845,0.237
255,345-460,1-3: Avenida Mijitayo@134.1-10007: Av Mijitayo-Panamericana  N-S Paralela@41.6,30.43,70.66,24,41.49,33.94,0.92,30.435,5.922,7.054,0.435
255,345-460,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,17.23,44.74,13,41.40,32.78,1.00,17.672,3.438,4.096,0.253
255,345-460,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,17.50,43.40,7,50.56,42.58,1.00,9.882,1.923,2.290,0.141
255,345-460,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,17.50,43.40,7,36.91,31.24,0.71,7.961,1.549,1.845,0.114
255,345-460,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,22.16,56.67,4,36.69,29.24,0.50,3.918,0.762,0.908,0.056
255,345-460,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,22.16,56.67,16,34.56,26.46,0.81,18.448,3.589,4.276,0.264
255,345-460,1-7: Carrera1@36.5-2: Carrera 25@209.1,8.90,18.92,6,32.56,26.73,0.50,5.939,1.156,1.376,0.085
255,345-460,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,18.17,44.22,8,47.43,39.01,0.88,10.860,2.113,2.517,0.155
255,345-460,1,20.24,94.65,132,40.35,32.57,0.85,164.135,31.935,38.040,2.348
255,460-575,1-1: Panamericana N-S@222.8-1: Panamericana N-S@290.3,5.35,18.16,4,33.99,26.16,0.75,4.428,0.862,1.026,0.063
255,460-575,1-2: Carrera 25@133.6-1: Panamericana N-S@290.3,46.75,95.65,6,44.96,36.28,0.83,7.801,1.518,1.808,0.112
255,460-575,1-2: Carrera 25@133.6-2: Carrera 25@209.1,46.75,95.65,6,36.86,27.44,1.17,8.097,1.575,1.876,0.116
255,460-575,1-2: Carrera 25@133.6-4: Panamericana S-N@229.2,46.75,95.65,11,48.45,40.04,1.18,16.464,3.203,3.816,0.236
255,460-575,1-2: Carrera 25@133.6-6: Panamericana S-N paralela@165.6,46.75,95.65,9,41.70,32.97,1.22,12.399,2.412,2.874,0.177
255,460-575,1-3: Avenida Mijitayo@134.1-3: Avenida Mijitayo@209.2,20.18,50.20,9,35.59,28.27,0.78,10.524,2.048,2.439,0.151
255,460-575,1-3: Avenida Mijitayo@134.1-10007: Av Mijitayo-Panamericana  N-S Paralela@41.6,20.18,50.20,18,34.80,26.44,0.83,20.422,3.973,4.733,0.292
255,460-575,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,6.86,20.61,6,35.48,28.76,0.83,6.957,1.354,1.612,0.100
255,460-575,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,21.73,50.47,12,38.47,30.15,0.92,14.697,2.859,3.406,0.210
255,460-575,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,21.73,50.47,5,29.93,23.54,0.80,5.430,1.056,1.258,0.078
255,460-575,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,16.94,51.66,10,26.50,19.40,0.80,9.624,1.873,2.231,0.138
255,460-575,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,16.94,51.66,9,34.39,27.54,0.78,10.199,1.984,2.364,0.146
255,460-575,1-7: Carrera1@36.5-2: Carrera 25@209.1,11.27,39.05,8,30.00,22.32,0.75,8.432,1.641,1.954,0.121
255,460-575,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,22.19,50.87,7,44.35,34.94,1.00,9.679,1.883,2.243,0.138
255,460-575,1,18.91,95.65,120,36.93,28.93,0.91,145.139,28.239,33.637,2.076
255,575-690,1-1: Panamericana N-S@222.8-1: Panamericana N-S@290.3,7.62,19.04,7,28.32,20.79,1.00,7.923,1.542,1.836,0.113
255,575-690,1-2: Carrera 25@133.6-1: Panamericana N-S@290.3,47.03,107.87,9,38.16,28.76,0.89,11.537,2.245,2.674,0.165
255,575-690,1-2: Carrera 25@133.6-2: Carrera 25@209.1,47.03,107.87,11,44.13,36.23,0.82,14.327,2.788,3.320,0.205
255,575-690,1-2: Carrera 25@133.6-4: Panamericana S-N@229.2,47.03,107.87,11,45.60,36.67,1.00,14.950,2.909,3.465,0.214
255,575-690,1-2: Carrera 25@133.6-6: Panamericana S-N paralela@165.6,47.03,107.87,9,42.74,34.25,0.89,11.555,2.248,2.678,0.165
255,575-690,1-3: Avenida Mijitayo@134.1-3: Avenida Mijitayo@209.2,18.12,44.39,9,29.20,23.36,0.56,8.825,1.717,2.045,0.126
255,575-690,1-3: Avenida Mijitayo@134.1-10007: Av Mijitayo-Panamericana  N-S Paralela@41.6,18.12,44.39,18,30.88,23.51,0.78,18.775,3.653,4.351,0.269
255,575-690,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,8.55,23.39,8,36.61,29.57,1.00,10.206,1.986,2.365,0.146
255,575-690,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,20.61,45.39,13,40.93,32.66,0.92,16.390,3.189,3.799,0.234
255,575-690,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,20.61,45.39,2,60.19,51.41,1.50,3.685,0.717,0.854,0.053
255,575-690,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,5.62,25.68,5,36.07,28.79,1.00,6.105,1.188,1.415,0.087
255,575-690,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,5.62,25.68,2,6.71,2.50,0.50,1.205,0.234,0.279,0.017
255,575-690,1-7: Carrera1@36.5-2: Carrera 25@209.1,6.46,19.07,4,32.88,25.76,0.75,4.422,0.860,1.025,0.063
255,575-690,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,20.16,56.65,9,44.46,35.65,1.00,12.237,2.381,2.836,0.175
255,575-690,1,16.77,107.87,117,37.63,29.78,0.88,142.133,27.654,32.941,2.033
255,690-805,1-1: Panamericana N-S@222.8-1: Panamericana N-S@290.3,8.60,19.96,7,33.17,26.69,0.71,7.651,1.489,1.773,0.109
255,690-805,1-2: Carrera 25@133.6-1: Panamericana N-S@290.3,73.32,138.48,11,56.67,46.66,1.09,17.452,3.396,4.045,0.250
255,690-805,1-2: Carrera 25@133.6-2: Carrera 25@209.1,73.32,138.48,11,56.73,46.09,1.09,17.636,3.431,4.087,0.252
255,690-805,1-2: Carrera 25@133.6-4: Panamericana S-N@229.2,73.32,138.48,8,46.88,35.79,1.13,11.491,2.236,2.663,0.164
255,690-805,1-2: Carrera 25@133.6-6: Panamericana S-N paralela@165.6,73.32,138.48,10,31.58,22.63,0.90,11.423,2.222,2.647,0.163
255,690-805,1-3: Avenida Mijitayo@134.1-3: Avenida Mijitayo@209.2,19.67,40.06,8,39.65,32.68,0.75,9.651,1.878,2.237,0.138
255,690-805,1-3: Avenida Mijitayo@134.1-10007: Av Mijitayo-Panamericana  N-S Paralela@41.6,19.67,40.06,16,31.36,24.15,0.69,16.068,3.126,3.724,0.230
255,690-805,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,3.03,12.22,5,25.78,19.68,0.60,4.671,0.909,1.082,0.067
255,690-805,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,19.22,47.88,13,40.49,32.69,0.85,15.874,3.089,3.679,0.227
255,690-805,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,19.22,47.88,5,34.11,26.19,0.80,5.760,1.121,1.335,0.082
255,690-805,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,10.78,32.03,5,32.61,25.93,0.60,4.863,0.946,1.127,0.070
255,690-805,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,10.78,32.03,4,55.83,47.40,1.00,6.294,1.225,1.459,0.090
255,690-805,1-7: Carrera1@36.5-2: Carrera 25@209.1,15.26,26.11,5,56.85,49.54,0.80,7.419,1.443,1.719,0.106
255,690-805,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,11.45,30.45,7,35.94,29.41,0.57,7.339,1.428,1.701,0.105
255,690-805,1,20.17,138.48,115,41.19,33.00,0.84,143.531,27.926,33.265,2.053
255,805-920,1-1: Panamericana N-S@222.8-1: Panamericana N-S@290.3,9.72,26.24,11,28.06,22.11,0.55,10.382,2.020,2.406,0.149
255,805-920,1-2: Carrera 25@133.6-1: Panamericana N-S@290.3,44.32,118.84,13,44.38,35.07,0.92,17.529,3.411,4.063,0.251
255,805-920,1-2: Carrera 25@133.6-2: Carrera 25@209.1,44.32,118.84,9,42.96,34.08,0.89,11.851,2.306,2.747,0.170
255,805-920,1-2: Carrera 25@133.6-4: Panamericana S-N@229.2,44.32,118.84,11,48.76,39.00,0.91,15.477,3.011,3.587,0.221
255,805-920,1-2: Carrera 25@133.6-6: Panamericana S-N paralela@165.6,44.32,118.84,12,46.88,37.46,1.00,16.423,3.195,3.806,0.235
255,805-920,1-3: Avenida Mijitayo@134.1-3: Avenida Mijitayo@209.2,31.97,69.84,13,27.70,20.42,0.77,13.504,2.627,3.130,0.193
255,805-920,1-3: Avenida Mijitayo@134.1-10007: Av Mijitayo-Panamericana  N-S Paralela@41.6,31.97,69.84,25,41.34,32.86,0.92,31.801,6.187,7.370,0.455
255,805-920,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,6.49,19.28,6,24.55,18.66,0.67,5.652,1.100,1.310,0.081
255,805-920,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,20.14,38.67,13,21.33,16.26,0.46,9.817,1.910,2.275,0.140
255,805-920,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,20.14,38.67,6,38.43,33.24,0.50,6.326,1.231,1.466,0.091
255,805-920,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,13.77,38.00,8,36.88,29.60,1.13,10.397,2.023,2.410,0.149
255,805-920,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,13.77,38.00,9,19.96,14.11,0.56,7.515,1.462,1.742,0.108
255,805-920,1-7: Carrera1@36.5-2: Carrera 25@209.1,16.72,38.89,7,45.69,38.62,0.86,9.322,1.814,2.160,0.133
255,805-920,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,24.09,56.69,7,30.76,23.03,0.71,7.325,1.425,1.698,0.105
255,805-920,1,20.90,118.84,150,36.20,28.60,0.79,173.252,33.709,40.153,2.479
255,920-1035,1-1: Panamericana N-S@222.8-1: Panamericana N-S@290.3,8.01,12.68,3,70.33,63.14,1.00,5.261,1.024,1.219,0.075
255,920-1035,1-2: Carrera 25@133.6-1: Panamericana N-S@290.3,21.40,56.84,7,35.80,27.13,0.86,8.297,1.614,1.923,0.119
255,920-1035,1-2: Carrera 25@133.6-2: Carrera 25@209.1,21.40,56.84,9,25.58,19.10,0.56,8.254,1.606,1.913,0.118
255,920-1035,1-2: Carrera 25@133.6-4: Panamericana S-N@229.2,21.40,56.84,7,23.17,16.41,0.71,6.455,1.256,1.496,0.092
255,920-1035,1-2: Carrera 25@133.6-6: Panamericana S-N paralela@165.6,21.40,56.84,6,24.08,17.01,0.67,5.353,1.042,1.241,0.077
255,920-1035,1-3: Avenida Mijitayo@134.1-3: Avenida Mijitayo@209.2,27.35,75.23,13,33.14,24.76,0.85,15.187,2.955,3.520,0.217
255,920-1035,1-3: Avenida Mijitayo@134.1-10007: Av Mijitayo-Panamericana  N-S Paralela@41.6,27.35,75.23,25,30.81,22.84,0.80,26.822,5.219,6.216,0.384
255,920-1035,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,12.43,31.98,13,37.78,30.60,0.77,15.287,2.974,3.543,0.219
255,920-1035,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,29.52,50.98,10,47.00,39.40,0.80,12.736,2.478,2.952,0.182
255,920-1035,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,29.52,50.98,7,38.46,30.22,0.71,8.080,1.572,1.873,0.116
255,920-1035,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,21.88,50.60,10,35.01,26.92,0.90,11.315,2.201,2.622,0.162
255,920-1035,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,21.88,50.60,9,44.52,36.69,0.89,11.916,2.318,2.762,0.170
255,920-1035,1-7: Carrera1@36.5-2: Carrera 25@209.1,11.44,24.89,8,21.54,17.34,0.38,6.120,1.191,1.418,0.088
255,920-1035,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,10.94,56.24,9,54.60,45.90,1.11,13.976,2.719,3.239,0.200
255,920-1035,1,17.87,75.23,136,35.62,28.06,0.79,155.003,30.158,35.924,2.218
255,1035-1150,1-1: Panamericana N-S@222.8-1: Panamericana N-S@290.3,6.08,12.91,6,41.23,35.33,0.67,7.068,1.375,1.638,0.101
255,1035-1150,1-2: Carrera 25@133.6-1: Panamericana N-S@290.3,59.94,115.07,7,52.68,44.69,0.86,9.971,1.940,2.311,0.143
255,1035-1150,1-2: Carrera 25@133.6-2: Carrera 25@209.1,59.94,115.07,10,54.33,45.93,0.90,14.679,2.856,3.402,0.210
255,1035-1150,1-2: Carrera 25@133.6-4: Panamericana S-N@229.2,59.94,115.07,10,37.52,30.82,0.70,11.169,2.173,2.589,0.160
255,1035-1150,1-2: Carrera 25@133.6-6: Panamericana S-N paralela@165.6,59.94,115.07,10,49.94,40.63,1.10,14.699,2.860,3.407,0.210
255,1035-1150,1-3: Avenida Mijitayo@134.1-3: Avenida Mijitayo@209.2,18.01,45.03,10,25.41,17.68,0.70,9.895,1.925,2.293,0.142
255,1035-1150,1-3: Avenida Mijitayo@134.1-10007: Av Mijitayo-Panamericana  N-S Paralela@41.6,18.01,45.03,17,30.53,22.99,0.65,16.500,3.210,3.824,0.236
255,1035-1150,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,4.03,12.95,3,22.93,17.86,0.67,2.757,0.536,0.639,0.039
255,1035-1150,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,24.13,44.29,9,64.32,56.62,1.00,14.645,2.849,3.394,0.210
255,1035-1150,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,24.13,44.29,9,38.84,33.16,0.67,10.210,1.987,2.366,0.146
255,1035-1150,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,22.43,56.97,12,35.57,28.92,0.75,13.038,2.537,3.022,0.187
255,1035-1150,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,22.43,56.97,8,42.65,33.45,1.13,11.275,2.194,2.613,0.161
255,1035-1150,1-7: Carrera1@36.5-2: Carrera 25@209.1,7.86,25.50,8,20.13,15.24,0.50,6.364,1.238,1.475,0.091
255,1035-1150,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,9.60,20.35,3,18.60,13.04,0.67,2.547,0.496,0.590,0.036
255,1035-1150,1,19.01,115.07,122,39.26,32.00,0.79,144.622,28.138,33.517,2.069
255,1150-1265,1-1: Panamericana N-S@222.8-1: Panamericana N-S@290.3,12.29,24.30,9,37.66,31.67,0.78,10.781,2.098,2.499,0.154
255,1150-1265,1-2: Carrera 25@133.6-1: Panamericana N-S@290.3,39.32,83.00,8,39.00,30.69,1.00,10.374,2.018,2.404,0.148
255,1150-1265,1-2: Carrera 25@133.6-2: Carrera 25@209.1,39.32,83.00,7,45.82,37.43,0.86,9.525,1.853,2.207,0.136
255,1150-1265,1-2: Carrera 25@133.6-4: Panamericana S-N@229.2,39.32,83.00,10,38.21,30.47,0.80,11.760,2.288,2.726,0.168
255,1150-1265,1-2: Carrera 25@133.6-6: Panamericana S-N paralela@165.6,39.32,83.00,7,42.25,34.75,0.86,8.717,1.696,2.020,0.125
255,1150-1265,1-3: Avenida Mijitayo@134.1-3: Avenida Mijitayo@209.2,25.63,56.31,10,34.75,28.40,0.80,11.619,2.261,2.693,0.166
255,1150-1265,1-3: Avenida Mijitayo@134.1-10007: Av Mijitayo-Panamericana  N-S Paralela@41.6,25.63,56.31,17,34.15,26.43,0.82,18.951,3.687,4.392,0.271
255,1150-1265,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,10.73,30.06,11,28.27,21.66,0.91,12.358,2.404,2.864,0.177
255,1150-1265,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,27.03,55.37,13,47.30,39.18,0.85,16.894,3.287,3.915,0.242
255,1150-1265,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,27.03,55.37,7,65.28,57.07,1.00,11.716,2.279,2.715,0.168
255,1150-1265,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,9.10,25.46,2,40.01,32.24,1.00,2.487,0.484,0.576,0.036
255,1150-1265,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,9.10,25.46,8,29.09,23.56,0.63,8.045,1.565,1.864,0.115
255,1150-1265,1-7: Carrera1@36.5-2: Carrera 25@209.1,16.31,45.02,9,37.16,29.60,0.78,10.668,2.076,2.472,0.153
255,1150-1265,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,14.78,30.88,5,53.23,46.57,0.80,7.044,1.371,1.633,0.101
255,1150-1265,1,19.40,83.00,123,39.62,32.30,0.84,151.025,29.384,35.002,2.161
255,1265-1380,1-1: Panamericana N-S@222.8-1: Panamericana N-S@290.3,3.53,18.41,10,31.58,24.44,0.80,11.013,2.143,2.552,0.158
255,1265-1380,1-2: Carrera 25@133.6-1: Panamericana N-S@290.3,37.48,88.25,11,41.11,32.81,0.82,13.869,2.698,3.214,0.198
255,1265-1380,1-2: Carrera 25@133.6-2: Carrera 25@209.1,37.48,88.25,2,38.60,28.91,1.50,3.180,0.619,0.737,0.045
255,1265-1380,1-2: Carrera 25@133.6-4: Panamericana S-N@229.2,37.48,88.25,8,55.42,46.48,1.00,12.132,2.360,2.812,0.174
255,1265-1380,1-2: Carrera 25@133.6-6: Panamericana S-N paralela@165.6,37.48,88.25,6,41.25,32.93,0.83,7.246,1.410,1.679,0.104
255,1265-1380,1-3: Avenida Mijitayo@134.1-3: Avenida Mijitayo@209.2,25.83,63.14,11,40.86,32.97,0.73,13.211,2.570,3.062,0.189
255,1265-1380,1-3: Avenida Mijitayo@134.1-10007: Av Mijitayo-Panamericana  N-S Paralela@41.6,25.83,63.14,22,40.33,32.41,0.91,27.185,5.289,6.300,0.389
255,1265-1380,1-4: Panamericana S-N@161.8-4: Panamericana S-N@229.2,14.62,32.00,16,30.95,24.86,0.63,16.352,3.182,3.790,0.234
255,1265-1380,1-5: Panamericana N-S Paralela@127.9-2: Carrera 25@209.1,24.63,70.17,20,46.20,37.53,1.00,27.232,5.298,6.311,0.390
255,1265-1380,1-5: Panamericana N-S Paralela@127.9-5: Panamericana N-S Paralela@195.4,24.63,70.17,5,53.41,45.33,1.00,7.514,1.462,1.741,0.107
255,1265-1380,1-6: Panamericana S-N paralela@98.1-3: Avenida Mijitayo@209.2,15.86,44.03,8,48.34,39.71,1.00,11.050,2.150,2.561,0.158
255,1265-1380,1-6: Panamericana S-N paralela@98.1-6: Panamericana S-N paralela@165.6,15.86,44.03,5,24.75,16.81,1.00,5.696,1.108,1.320,0.081
255,1265-1380,1-7: Carrera1@36.5-2: Carrera 25@209.1,13.83,44.69,8,18.24,12.04,0.75,7.206,1.402,1.670,0.103
255,1265-1380,1-8: Carrera1@32.1-3: Avenida Mijitayo@209.2,2.93,11.99,8,34.66,28.10,0.75,8.880,1.728,2.058,0.127
